place,Total_Time,Swim_Time,Bike_Time,Run_Time
625,38331.0,4842.0,19653.0,13438.0
626,38332.0,4462.0,20114.0,13348.0
627,38366.0,4202.0,19533.0,14121.0
628,38370.0,4233.0,19863.0,13861.0
629,38376.0,4121.0,20654.0,12958.0
630,38377.0,4127.0,20170.0,13822.0
631,38382.0,4508.0,19251.0,14205.0
632,38386.0,4863.0,21005.0,11992.0
633,38386.0,4403.0,18976.0,14568.0
634,38394.0,3388.0,20801.0,13796.0
635,38403.0,4113.0,19873.0,13968.0
636,38404.0,4402.0,20073.0,13388.0
637,38423.0,4129.0,19744.0,14065.0
638,38425.0,4609.0,19625.0,13911.0
639,38452.0,4492.0,20270.0,13315.0
640,38455.0,4474.0,19722.0,13882.0
641,38457.0,4223.0,20135.0,13810.0
642,38466.0,4132.0,19660.0,14257.0
643,38468.0,4026.0000000000005,19768.0,14348.0
644,38484.0,4158.0,19332.0,14634.000000000002
645,38499.0,3806.0000000000005,20736.0,13547.0
646,38499.0,4822.0,19258.0,14021.0
647,38499.0,4288.0,19843.0,13927.0
648,38502.0,4159.0,19744.0,14191.0
649,38506.0,3791.0000000000005,20463.0,13795.0
650,38509.0,4240.0,19704.0,14015.0
651,38514.0,4134.0,20379.0,13577.0
652,38524.0,3708.0000000000005,18833.0,15721.000000000002
653,38530.0,4022.0000000000005,20204.0,13916.0
654,38533.0,4238.0,20687.0,12977.0
655,38536.0,3778.0000000000005,19256.0,15036.000000000002
656,38554.0,4284.0,20202.0,13478.0
657,38560.0,4593.0,20387.0,13078.0
658,38562.0,5147.0,19640.0,13289.0
659,38576.0,3854.0000000000005,20368.0,13897.0
660,38588.0,4320.0,19719.0,14178.0
661,38603.0,4013.0000000000005,19643.0,14651.000000000002
662,38617.0,3721.0000000000005,20786.0,13698.0
663,38635.0,3795.0000000000005,20179.0,14377.0
664,38643.0,3853.0000000000005,19147.0,15072.000000000002
665,38650.0,5043.0,20223.0,12967.0
666,38652.0,4403.0,17833.0,16092.000000000002
667,38652.0,3952.0000000000005,20678.0,13644.0
668,38659.0,3718.0000000000005,19325.0,15305.000000000002
669,38662.0,4096.0,19921.0,14312.0
670,38664.0,4344.0,20068.0,13812.0
671,38671.0,5189.0,19699.0,13342.0
672,38681.0,3937.0000000000005,19430.0,15049.000000000002
673,38682.0,4494.0,20691.0,13096.0
674,38698.0,3710.0000000000005,19020.0,15522.000000000002
675,38705.0,4648.0,19771.0,13311.0
676,38706.0,3672.0000000000005,19965.0,14702.000000000002
677,38707.0,4020.0000000000005,19634.0,14726.000000000002
678,38719.0,4030.0000000000005,20405.0,13976.0
679,38728.0,4688.0,19518.0,14128.0
680,38734.0,3826.0000000000005,19078.0,15515.000000000002
681,38743.0,4734.0,20025.0,13488.0
682,38744.0,4172.0,19108.0,15157.000000000002
683,38746.0,4292.0,20547.0,13458.0
684,38751.0,4174.0,19134.0,14853.000000000002
685,38752.0,4863.0,19697.0,13809.0
686,38762.0,4388.0,20206.0,13796.0
687,38763.0,4643.0,18960.0,14700.000000000002
688,38799.0,4625.0,19066.0,14798.000000000002
689,38807.0,4015.0000000000005,20468.0,13912.0
690,38809.0,3283.0,17809.0,17495.0
691,38811.0,3838.0000000000005,20008.0,14415.0
692,38812.0,4162.0,20270.0,14005.0
693,38823.0,4334.0,19620.0,14556.0
694,38830.0,4349.0,20026.0,13997.0
695,38838.0,3637.0,17855.0,16944.0
696,38839.0,4640.0,19794.0,13898.0
697,38841.0,4433.0,20048.0,13904.0
698,38846.0,4396.0,20053.0,13985.0
699,38849.0,4568.0,20236.0,13680.0
700,38854.0,4742.0,20188.0,13481.0
701,38855.0,4359.0,20330.0,13768.0
702,38858.0,4129.0,19907.0,14455.0
703,38861.0,4296.0,18617.0,15497.000000000002
704,38865.0,4779.0,20049.0,13663.0
705,38871.0,4469.0,20459.0,13657.0
706,38874.0,4231.0,19510.0,14769.000000000002
707,38882.0,4202.0,20348.0,13902.0
708,38884.0,4190.0,18558.0,15719.000000000002
709,38893.0,4682.0,,11825.0
710,38895.0,4039.0000000000005,20776.0,13734.0
711,38896.0,5011.0,19760.0,13802.0
712,38900.0,4023.0000000000005,19518.0,14973.000000000002
713,38903.0,4709.0,19300.0,14586.0
714,38907.0,3894.0000000000005,20327.0,14234.0
715,38908.0,3891.0000000000005,19571.0,14971.000000000002
716,38918.0,4243.0,19507.0,14799.000000000002
717,38918.0,4688.0,20718.0,13050.0
718,38928.0,4185.0,19943.0,14178.0
719,38929.0,4348.0,19892.0,14174.0
720,38929.0,4134.0,19598.0,14654.000000000002
721,38932.0,4067.0000000000005,19961.0,14497.0
722,38932.0,4223.0,20862.0,13229.0
723,38935.0,3429.0,19670.0,15595.000000000002
724,38937.0,4333.0,20473.0,13439.0
725,38937.0,3857.0000000000005,18847.0,15869.000000000002
726,38938.0,4531.0,20622.0,13314.0
727,38940.0,4064.0000000000005,20779.0,13765.0
728,38940.0,4558.0,20195.0,13856.0
729,38943.0,4489.0,20082.0,14047.0
730,38958.0,4267.0,20396.0,13992.0
731,38968.0,3527.0,20474.0,14630.000000000002
732,38968.0,4048.0000000000005,19007.0,15271.000000000002
733,38972.0,4162.0,19734.0,14702.000000000002
734,38995.0,4369.0,19888.0,14102.0
735,38999.0,4009.0000000000005,20276.0,14251.0
736,39005.0,4194.0,19430.0,14788.000000000002
737,39011.0,4304.0,21962.0,12286.0
738,39018.0,4559.0,20147.0,13873.0
739,39034.0,3898.0000000000005,19818.0,14843.000000000002
740,39038.0,4727.0,19495.0,14371.0
741,39053.0,3530.0,20616.0,14390.0
742,39054.0,4350.0,19004.0,15323.000000000002
743,39054.0,4671.0,20268.0,13709.0
744,39061.0,4210.0,20123.0,14115.0
745,39065.0,4372.0,18855.0,15608.000000000002
746,39066.0,4145.0,20699.0,13757.0
747,39068.0,4896.0,19814.0,13898.0
748,39071.0,3828.0000000000005,20051.0,14793.000000000002
749,39072.0,3876.0000000000005,19811.0,15083.000000000002
750,39074.0,3717.0000000000005,18926.0,16189.000000000002
751,39077.0,4458.0,19374.0,14827.000000000002
752,39088.0,4176.0,19737.0,14717.000000000002
753,39088.0,4407.0,19806.0,14252.0
754,39095.0,4508.0,19377.0,14868.000000000002
755,39100.0,4259.0,20828.0,13175.0
756,39109.0,4377.0,19587.0,14623.000000000002
757,39119.0,3999.0000000000005,19197.0,15506.000000000002
758,39126.0,4510.0,21289.0,12945.0
759,39127.0,4480.0,21279.0,12787.0
760,39136.0,4239.0,20558.0,14024.0
761,39144.0,3256.0,18870.0,16701.0
762,39145.0,3816.0000000000005,20518.0,14241.0
763,39152.0,4276.0,20856.0,13452.0
764,39165.0,4447.0,19493.0,14835.000000000002
765,39181.0,4046.0000000000005,19983.0,14720.000000000002
766,39187.0,4744.0,19874.0,14132.0
767,39190.0,4428.0,19473.0,14454.0
768,39195.0,4391.0,19876.0,14629.000000000002
769,39195.0,4413.0,20376.0,13984.0
770,39199.0,4214.0,20338.0,14307.0
771,39201.0,3809.0000000000005,18861.0,16128.000000000002
772,39206.0,4096.0,21023.0,13596.0
773,39234.0,4585.0,19848.0,14450.0
774,39236.0,5006.0,20239.0,13562.0
775,39237.0,4017.0000000000005,19738.0,15240.000000000002
776,39239.0,4477.0,20652.0,13717.0
777,39247.0,4398.0,20244.0,14118.0
778,39255.0,3657.0000000000005,19022.0,16133.000000000002
779,39256.0,4535.0,21150.0,13162.0
780,39257.0,4597.0,21070.0,13097.0
781,39263.0,4925.0,19926.0,13822.0
782,39267.0,4814.0,20085.0,13857.0
783,39269.0,4019.0000000000005,20635.0,14193.0
784,39269.0,4122.0,17924.0,16780.0
785,39271.0,4277.0,20140.0,14181.0
786,39277.0,3958.0000000000005,19729.0,15194.000000000002
787,39278.0,3542.0,20158.0,15208.000000000002
788,39285.0,4161.0,20470.0,14003.0
789,39287.0,3786.0000000000005,18789.0,16228.000000000002
790,39294.0,4503.0,19478.0,14801.000000000002
791,39298.0,3936.0000000000005,19943.0,14962.000000000002
792,39314.0,5465.0,19023.0,14444.0
793,39316.0,4255.0,19948.0,14704.000000000002
794,39319.0,4310.0,20395.0,14053.0
795,39323.0,4674.0,20660.0,13570.0
796,39332.0,4464.0,20056.0,14495.0
797,39345.0,4546.0,20366.0,14002.0
798,39350.0,4421.0,19495.0,14889.000000000002
799,39352.0,4373.0,20689.0,13643.0
800,39352.0,3992.0000000000005,20790.0,14228.0
801,39365.0,4496.0,20562.0,13858.0
802,39371.0,3886.0000000000005,20387.0,14455.0
803,39373.0,3829.0000000000005,20323.0,14585.0
804,39375.0,4148.0,19760.0,15025.000000000002
805,39381.0,4392.0,20677.0,13390.0
806,39395.0,4635.0,19315.0,15120.000000000002
807,39400.0,3708.0000000000005,20738.0,14536.0
808,39402.0,4472.0,19838.0,14762.000000000002
809,39405.0,3791.0000000000005,19855.0,15204.000000000002
810,39408.0,4348.0,20979.0,13663.0
811,39415.0,4022.0000000000005,19174.0,15861.000000000002
812,39423.0,4722.0,19254.0,15112.000000000002
813,39423.0,4608.0,19291.0,15134.000000000002
814,39430.0,4237.0,20010.0,14831.000000000002
815,39434.0,4105.0,20584.0,14274.0
816,39448.0,3772.0000000000005,21160.0,13926.0
817,39451.0,4669.0,20240.0,14067.0
818,39453.0,3999.0000000000005,19192.0,15911.000000000002
819,39455.0,4706.0,19915.0,14479.0
820,39463.0,4167.0,20390.0,14496.0
821,39473.0,3843.0000000000005,20340.0,15054.000000000002
822,39478.0,4383.0,20668.0,13926.0
823,39486.0,4204.0,19621.0,15293.000000000002
824,39497.0,4610.0,20011.0,14407.0
825,39501.0,4634.0,20368.0,13998.0
826,39505.0,4919.0,20113.0,13883.0
827,39522.0,4472.0,19392.0,14941.000000000002
828,39524.0,3575.0,20170.0,15396.000000000002
829,39527.0,3616.0,20782.0,14730.000000000002
830,39533.0,4046.0000000000005,20005.0,15160.000000000002
831,39534.0,4249.0,18857.0,16065.000000000002
832,39534.0,4709.0,20407.0,13983.0
833,39540.0,4288.0,20492.0,14345.0
834,39554.0,3494.0,20504.0,14907.000000000002
835,39554.0,4171.0,21557.0,13306.0
836,39554.0,4639.0,19524.0,14459.0
837,39555.0,4169.0,20264.0,14610.000000000002
838,39556.0,4690.0,20798.0,13558.0
839,39568.0,3784.0000000000005,19139.0,16078.000000000002
840,39574.0,4527.0,21338.0,13026.0
841,39584.0,4520.0,20822.0,13736.0
842,39590.0,3995.0000000000005,21030.0,13946.0
843,39592.0,4047.0000000000005,19986.0,15112.000000000002
844,39596.0,4321.0,20559.0,14048.0
845,39600.0,4081.0000000000005,18994.0,16067.000000000002
846,39607.0,4238.0,20283.0,14417.0
847,39623.0,4582.0,19209.0,15169.000000000002
848,39628.0,4445.0,20641.0,14065.0
849,39643.0,4585.0,20981.0,13502.0
850,39644.0,4787.0,19931.0,14663.000000000002
851,39647.0,4131.0,20440.0,14652.000000000002
852,39648.0,4584.0,19948.0,14650.000000000002
853,39650.0,4049.0000000000005,19179.0,16162.000000000002
854,39654.0,5392.0,19446.0,14359.0
855,39657.0,4160.0,19817.0,15278.000000000002
856,39658.0,4424.0,20994.0,13902.0
857,39658.0,4312.0,19560.0,15327.000000000002
858,39664.0,4745.0,19690.0,14915.000000000002
859,39670.0,4638.0,20290.0,14355.0
860,39674.0,4532.0,20076.0,14579.0
861,39674.0,4338.0,20438.0,14450.0
862,39680.0,4199.0,20046.0,15068.000000000002
863,39683.0,5016.0,20343.0,13853.0
864,39686.0,3913.0000000000005,18849.0,16527.0
865,39686.0,4484.0,20429.0,14363.0
866,39687.0,4076.0000000000005,20924.0,14218.0
867,39692.0,5035.0,21230.0,12871.0
868,39693.0,5017.0,21217.0,12871.0
869,39696.0,3869.0000000000005,20589.0,14797.000000000002
870,39717.0,4339.0,20041.0,14655.000000000002
871,39718.0,4029.0000000000005,20468.0,14694.000000000002
872,39728.0,4535.0,20088.0,14605.000000000002
873,39728.0,4007.0000000000005,19852.0,15383.000000000002
874,39733.0,4406.0,19941.0,14976.000000000002
875,39736.0,4091.0000000000005,20131.0,15116.000000000002
876,39742.0,4873.0,19475.0,14788.000000000002
877,39754.0,4745.0,19631.0,14809.000000000002
878,39759.0,4493.0,20767.0,13557.0
879,39768.0,4971.0,19767.0,14615.000000000002
880,39769.0,4496.0,18481.0,16143.000000000002
881,39773.0,4445.0,21156.0,13054.0
882,39780.0,5313.0,20331.0,13698.0
883,39784.0,4089.0000000000005,21551.0,13676.0
884,39798.0,4527.0,20284.0,14633.000000000002
885,39807.0,4480.0,19764.0,14937.000000000002
886,39808.0,4656.0,19575.0,15237.000000000002
887,39815.0,4221.0,19309.0,15839.000000000002
888,39824.0,4613.0,20295.0,14616.000000000002
889,39825.0,4736.0,20576.0,13899.0
890,39829.0,4343.0,19864.0,15271.000000000002
891,39833.0,4714.0,19580.0,15002.000000000002
892,39833.0,5255.0,20102.0,13846.0
893,39834.0,4616.0,21209.0,13429.0
894,39841.0,4351.0,21169.0,13980.0
895,39842.0,4244.0,19897.0,15432.000000000002
896,39865.0,3719.0000000000005,19883.0,15958.000000000002
897,39874.0,3888.0000000000005,19949.0,15580.000000000002
898,39879.0,4422.0,20427.0,14675.000000000002
899,39882.0,4549.0,20163.0,14704.000000000002
900,39883.0,4134.0,20225.0,14916.000000000002
901,39897.0,4749.0,20230.0,14404.0
902,39901.0,3708.0000000000005,19796.0,15845.000000000002
903,39904.0,3149.0,21418.0,14919.000000000002
904,39911.0,5048.0,21288.0,13170.0
905,39912.0,3251.0,20446.0,15790.000000000002
906,39922.0,3896.0000000000005,20462.0,14738.000000000002
907,39922.0,4693.0,18862.0,15982.000000000002
908,39923.0,3731.0000000000005,21249.0,14610.000000000002
909,39945.0,5112.0,19793.0,14651.000000000002
910,39947.0,4217.0,19466.0,15783.000000000002
911,39959.0,,21575.0,14168.0
912,39973.0,4143.0,20103.0,15210.000000000002
913,40006.0,4675.0,19243.0,15685.000000000002
914,40009.0,4095.0000000000005,20486.0,15107.000000000002
915,40013.0,4205.0,19521.0,15899.000000000002
916,40027.0,4894.0,20699.0,14052.0
917,40028.0,3978.0000000000005,19109.0,16166.000000000002
918,40031.0,4585.0,18264.0,16839.0
919,40034.0,4126.0,20414.0,14965.000000000002
920,40035.0,4588.0,21011.0,13624.0
921,40047.0,4440.0,21378.0,13807.0
922,40059.0,4557.0,20738.0,14241.0
923,40078.0,4539.0,19832.0,15278.000000000002
924,40080.0,4221.0,20207.0,15114.000000000002
925,40081.0,4249.0,21764.0,13524.0
926,40095.0,4373.0,20717.0,14541.0
927,40106.0,4265.0,20443.0,15022.000000000002
928,40112.0,3878.0000000000005,20589.0,15278.000000000002
929,40114.0,3828.0000000000005,18939.0,17076.0
930,40115.0,4342.0,20358.0,14835.000000000002
931,40132.0,3880.0000000000005,20063.0,15861.000000000002
932,40135.0,3868.0000000000005,20231.0,15437.000000000002
933,40148.0,4156.0,20050.0,15180.000000000002
934,40165.0,5439.0,18434.0,15746.000000000002
935,40172.0,4070.0000000000005,21093.0,14417.0
936,40178.0,3955.0000000000005,20512.0,15297.000000000002
937,40179.0,4704.0,20022.0,15143.000000000002
938,40197.0,4610.0,19966.0,14951.000000000002
939,40200.0,4409.0,20342.0,14841.000000000002
940,40205.0,4664.0,20961.0,14189.0
941,40208.0,4280.0,20142.0,15295.000000000002
942,40212.0,4023.0000000000005,20487.0,15265.000000000002
943,40213.0,3792.0000000000005,20730.0,15264.000000000002
944,40214.0,4563.0,19491.0,15920.000000000002
945,40231.0,4792.0,20720.0,13995.0
946,40238.0,4986.0,20460.0,14403.0
947,40245.0,3275.0,20148.0,16441.0
948,40252.0,4420.0,20309.0,15010.000000000002
949,40255.0,4428.0,20712.0,14589.0
950,40258.0,4111.0,20370.0,15183.000000000002
951,40261.0,4537.0,20401.0,14890.000000000002
952,40262.0,4240.0,21233.0,14392.0
953,40263.0,4573.0,20523.0,14816.000000000002
954,40297.0,4515.0,21241.0,13326.0
955,40301.0,6083.0,20449.0,13446.0
956,40307.0,4501.0,20465.0,14839.000000000002
957,40310.0,5298.0,20546.0,13980.0
958,40310.0,4124.0,18750.0,16942.0
959,40313.0,4573.0,21924.0,13467.0
960,40321.0,5209.0,21297.0,13491.0
961,40328.0,3859.0000000000005,21419.0,14671.000000000002
962,40330.0,4781.0,20711.0,14482.0
963,40338.0,4492.0,20482.0,14974.000000000002
964,40341.0,3734.0000000000005,20905.0,15210.000000000002
965,40347.0,4989.0,20817.0,14084.0
966,40358.0,4042.0000000000005,20940.0,14901.000000000002
967,40361.0,3974.0000000000005,20612.0,15342.000000000002
968,40363.0,4899.0,19905.0,15178.000000000002
969,40366.0,4483.0,19590.0,15624.000000000002
970,40377.0,4662.0,20844.0,14500.0
971,40378.0,4171.0,19890.0,15768.000000000002
972,40385.0,4237.0,19071.0,16631.0
973,40389.0,4333.0,21592.0,14145.0
974,40389.0,4942.0,20359.0,14601.0
975,40391.0,3770.0000000000005,18545.0,17804.0
976,40396.0,4335.0,19981.0,15596.000000000002
977,40401.0,4264.0,20657.0,15079.000000000002
978,40407.0,4407.0,21487.0,14065.0
979,40409.0,4364.0,20981.0,14733.000000000002
980,40420.0,3742.0000000000005,22096.0,14124.0
981,40423.0,5406.0,20579.0,13931.0
982,40425.0,4627.0,20496.0,14788.000000000002
983,40449.0,4445.0,19754.0,15820.000000000002
984,40453.0,4874.0,20018.0,15154.000000000002
985,40461.0,4948.0,19651.0,15424.000000000002
986,40463.0,4716.0,20385.0,14956.000000000002
987,40465.0,4770.0,20305.0,14964.000000000002
988,40474.0,4086.0000000000005,20879.0,14982.000000000002
989,40475.0,4110.0,20734.0,14979.000000000002
990,40487.0,4010.0000000000005,21400.0,14723.000000000002
991,40492.0,4369.0,19818.0,15675.000000000002
992,40497.0,4801.0,19504.0,15718.000000000002
993,40503.0,4183.0,20974.0,14843.000000000002
994,40505.0,3890.0000000000005,20127.0,16158.000000000002
995,40511.0,4627.0,20107.0,15251.000000000002
996,40512.0,5033.0,19616.0,15630.000000000002
997,40516.0,4742.0,22014.0,13260.0
998,40518.0,4707.0,21058.0,14380.0
999,40519.0,4414.0,19444.0,16093.000000000002
1000,40538.0,3933.0000000000005,20680.0,15244.000000000002
1001,40547.0,4745.0,20356.0,14617.000000000002
1002,40560.0,3946.0000000000005,20826.0,15339.000000000002
1003,40565.0,4348.0,20965.0,14555.0
1004,40568.0,4204.0,20961.0,14876.000000000002
1005,40577.0,4117.0,19765.0,16428.0
1006,40580.0,3540.0,20567.0,16042.000000000002
1007,40588.0,4102.0,21350.0,14473.0
1008,40593.0,3655.0000000000005,20253.0,16276.000000000002
1009,40597.0,5421.0,21286.0,13237.0
1010,40599.0,3882.0000000000005,21195.0,14693.000000000002
1011,40608.0,4861.0,20227.0,15125.000000000002
1012,40610.0,3775.0000000000005,22135.0,14219.0
1013,40616.0,4992.0,19956.0,15281.000000000002
1014,40619.0,4690.0,20565.0,14802.000000000002
1015,40622.0,3925.0000000000005,21792.0,14296.0
1016,40633.0,5083.0,20028.0,14782.000000000002
1017,40633.0,4125.0,19949.0,16031.000000000002
1018,40640.0,4362.0,21184.0,14653.000000000002
1019,40664.0,4669.0,21271.0,14231.0
1020,40670.0,4211.0,21833.0,14076.0
1021,40672.0,4578.0,20711.0,14940.000000000002
1022,40678.0,4559.0,20927.0,14595.0
1023,40685.0,4511.0,20084.0,15567.000000000002
1024,40692.0,4600.0,20545.0,15097.000000000002
1025,40700.0,5021.0,20253.0,14931.000000000002
1026,40710.0,4314.0,20261.0,15675.000000000002
1027,40712.0,5280.0,18936.0,16248.000000000002
1028,40712.0,4355.0,20440.0,15547.000000000002
1029,40713.0,3346.0,19727.0,17169.0
1030,40716.0,4899.0,19574.0,15856.000000000002
1031,40716.0,4097.0,19735.0,16383.000000000002
1032,40720.0,5332.0,20716.0,14335.0
1033,40722.0,4047.0000000000005,21438.0,14774.000000000002
1034,40727.0,4217.0,20938.0,15226.000000000002
1035,40729.0,4121.0,20692.0,15282.000000000002
1036,40735.0,3630.0,20928.0,15917.000000000002
1037,40743.0,4304.0,20552.0,15397.000000000002
1038,40749.0,4199.0,21507.0,14454.0
1039,40755.0,4539.0,20548.0,15189.000000000002
1040,40758.0,4402.0,20437.0,15348.000000000002
1041,40790.0,4373.0,21347.0,14462.0
1042,40795.0,4206.0,22183.0,13825.0
1043,40802.0,4490.0,20457.0,15332.000000000002
1044,40802.0,4199.0,20972.0,15098.000000000002
1045,40816.0,4482.0,19975.0,15719.000000000002
1046,40820.0,4183.0,19563.0,16461.0
1047,40821.0,4267.0,19539.0,16804.0
1048,40824.0,4112.0,21538.0,14519.0
1049,40827.0,3892.0000000000005,21399.0,15036.000000000002
1050,40830.0,4783.0,21379.0,14046.0
1051,40830.0,4230.0,19587.0,16353.000000000002
1052,40830.0,3766.0000000000005,21227.0,15302.000000000002
1053,40831.0,4789.0,20513.0,15033.000000000002
1054,40833.0,4380.0,21233.0,14681.000000000002
1055,40838.0,4869.0,20078.0,15563.000000000002
1056,40839.0,4711.0,20598.0,15053.000000000002
1057,40844.0,3533.0,18950.0,18096.0
1058,40851.0,4665.0,20877.0,14679.000000000002
1059,40864.0,4762.0,20765.0,14931.000000000002
1060,40883.0,4751.0,20907.0,14696.000000000002
1061,40884.0,4234.0,19939.0,16175.000000000002
1062,40895.0,4486.0,19795.0,16166.000000000002
1063,40897.0,4483.0,20731.0,14963.000000000002
1064,40901.0,4364.0,20112.0,15995.000000000002
1065,40901.0,3927.0000000000005,20403.0,16208.000000000002
1066,40919.0,4606.0,20366.0,15407.000000000002
1067,40920.0,4019.0000000000005,20949.0,15467.000000000002
1068,40922.0,4401.0,20385.0,15718.000000000002
1069,40922.0,4526.0,19735.0,16258.000000000002
1070,40923.0,4382.0,21183.0,14808.000000000002
1071,40939.0,4584.0,21356.0,14227.0
1072,40942.0,4780.0,20916.0,14697.000000000002
1073,40952.0,4957.0,21027.0,14672.000000000002
1074,40964.0,4612.0,21505.0,14325.0
1075,40976.0,4150.0,21286.0,14908.000000000002
1076,40981.0,4713.0,19970.0,15878.000000000002
1077,40983.0,4274.0,20449.0,15894.000000000002
1078,40985.0,4657.0,20227.0,15773.000000000002
1079,40989.0,3620.0,20003.0,16923.0
1080,40990.0,4602.0,20943.0,14781.000000000002
1081,40995.0,5511.0,20466.0,14469.0
1082,41000.0,4759.0,20838.0,14538.0
1083,41001.0,4568.0,19656.0,16382.000000000002
1084,41002.0,4837.0,20640.0,15036.000000000002
1085,41004.0,3866.0000000000005,19443.0,17220.0
1086,41020.0,4074.0000000000005,20345.0,16027.000000000002
1087,41021.0,4489.0,20994.0,14842.000000000002
1088,41023.0,5008.0,20187.0,15217.000000000002
1089,41042.0,4761.0,20938.0,14734.000000000002
1090,41045.0,5187.0,19683.0,15734.000000000002
1091,41046.0,4064.0000000000005,20516.0,16013.000000000002
1092,41047.0,4206.0,20829.0,15605.000000000002
1093,41054.0,5214.0,20905.0,14111.0
1094,41062.0,4284.0,21422.0,14403.0
1095,41073.0,4999.0,19610.0,16127.000000000002
1096,41074.0,4925.0,20986.0,14616.000000000002
1097,41075.0,4166.0,21688.0,14548.0
1098,41090.0,4864.0,19554.0,16237.000000000002
1099,41091.0,3908.0000000000005,20817.0,16055.000000000002
1100,41093.0,4300.0,18713.0,17112.0
1101,41094.0,4534.0,19463.0,16629.0
1102,41101.0,3829.0000000000005,20752.0,16193.000000000002
1103,41102.0,4740.0,21026.0,14676.000000000002
1104,41115.0,5064.0,19495.0,16054.000000000002
1105,41119.0,4210.0,21873.0,14640.000000000002
1106,41123.0,4321.0,21142.0,15300.000000000002
1107,41128.0,4191.0,20135.0,16446.0
1108,41132.0,3870.0000000000005,20961.0,15815.000000000002
1109,41135.0,4425.0,21276.0,14951.000000000002
1110,41138.0,4159.0,21383.0,15141.000000000002
1111,41148.0,5109.0,20977.0,14548.0
1112,41153.0,6197.0,20035.0,14449.0
1113,41154.0,4215.0,19765.0,16514.0
1114,41156.0,4623.0,20686.0,15275.000000000002
1115,41165.0,4421.0,20070.0,16191.000000000002
1116,41171.0,4407.0,20131.0,16264.000000000002
1117,41171.0,5512.0,21713.0,13342.0
1118,41171.0,3891.0000000000005,19669.0,17118.0
1119,41180.0,4600.0,20996.0,15123.000000000002
1120,41184.0,4212.0,21172.0,15129.000000000002
1121,41194.0,4566.0,20324.0,15950.000000000002
1122,41203.0,4029.0000000000005,20849.0,15855.000000000002
1123,41213.0,4737.0,20557.0,15289.000000000002
1124,41213.0,4457.0,20498.0,15595.000000000002
1125,41217.0,4199.0,21746.0,14383.0
1126,41232.0,4357.0,20983.0,15380.000000000002
1127,41235.0,4537.0,21627.0,14693.000000000002
1128,41239.0,4564.0,21518.0,14606.000000000002
1129,41240.0,4419.0,20945.0,15364.000000000002
1130,41240.0,4137.0,20343.0,16203.000000000002
1131,41243.0,4365.0,21815.0,14629.000000000002
1132,41246.0,4936.0,21280.0,14528.0
1133,41254.0,4060.0000000000005,21273.0,15277.000000000002
1134,41258.0,4181.0,20886.0,15397.000000000002
1135,41261.0,5125.0,21856.0,13629.0
1136,41265.0,4248.0,21953.0,14740.000000000002
1137,41271.0,4640.0,20893.0,15145.000000000002
1138,41276.0,4971.0,21119.0,14704.000000000002
1139,41279.0,4226.0,20655.0,15878.000000000002
1140,41286.0,4078.0000000000005,22035.0,14332.0
1141,41292.0,4515.0,20007.0,16146.000000000002
1142,41297.0,4720.0,20266.0,15786.000000000002
1143,41300.0,4430.0,20971.0,15444.000000000002
1144,41303.0,3866.0000000000005,21803.0,15282.000000000002
1145,41306.0,4061.0000000000005,21805.0,14941.000000000002
1146,41308.0,4000.0000000000005,19352.0,17477.0
1147,41310.0,4805.0,20732.0,14825.000000000002
1148,41311.0,5148.0,20503.0,15149.000000000002
1149,41317.0,4351.0,22925.0,13701.0
1150,41321.0,4631.0,21080.0,15232.000000000002
1151,41323.0,3852.0000000000005,19585.0,17435.0
1152,41332.0,4986.0,20994.0,15011.000000000002
1153,41334.0,4394.0,20508.0,15724.000000000002
1154,41336.0,4096.0,21424.0,14929.000000000002
1155,41340.0,4512.0,20974.0,15320.000000000002
1156,41356.0,5201.0,21271.0,14242.0
1157,41360.0,3840.0000000000005,23206.0,13802.0
1158,41361.0,4302.0,21599.0,14993.000000000002
1159,41362.0,4730.0,19988.0,16223.000000000002
1160,41366.0,4925.0,21913.0,13883.0
1161,41368.0,4706.0,20943.0,15176.000000000002
1162,41369.0,4828.0,22188.0,13440.0
1163,41381.0,4101.0,21918.0,14817.000000000002
1164,41391.0,4483.0,20930.0,15561.000000000002
1165,41392.0,5030.0,21084.0,14528.0
1166,41397.0,4221.0,21522.0,15278.000000000002
1167,41398.0,4023.0000000000005,20410.0,16600.0
1168,41403.0,4821.0,20625.0,15524.000000000002
1169,41407.0,4415.0,21208.0,15355.000000000002
1170,41415.0,4736.0,20775.0,15326.000000000002
1171,41420.0,4928.0,23129.0,12749.0
1172,41427.0,4626.0,21077.0,15316.000000000002
1173,41431.0,4980.0,22104.0,13721.0
1174,41436.0,4838.0,18523.0,17670.0
1175,41442.0,4204.0,19010.0,17875.0
1176,41443.0,4686.0,22196.0,13600.0
1177,41443.0,4644.0,20221.0,16105.000000000002
1178,41447.0,4664.0,21463.0,14520.0
1179,41471.0,4296.0,22064.0,14562.0
1180,41473.0,4804.0,21062.0,15224.000000000002
1181,41475.0,4657.0,20503.0,15839.000000000002
1182,41485.0,4551.0,21073.0,15073.000000000002
1183,41487.0,4298.0,20312.0,16427.0
1184,41506.0,3507.0,23760.0,13456.0
1185,41512.0,4899.0,21754.0,14303.0
1186,41525.0,4432.0,20215.0,16266.000000000002
1187,41527.0,4568.0,20613.0,15916.000000000002
1188,41529.0,5227.0,20101.0,15861.000000000002
